x,y,z
-41.9484329517897,-59.2207029541676,2.9911941462442
-41.948331398702,-59.8466969721224,2.99062409593595
-41.94749495914,-60.4726491074961,2.98087348558687
-41.9459283908333,-61.1015597203043,2.96925610292107
-41.9436298882778,-61.7354275650306,2.93885608233514
-41.8126168890887,-63.0838587415958,1.38721031933292
-41.7998038743335,-63.724183079063,1.22404541526285
-41.7882112498038,-64.3626347365769,1.10191712394003
-41.7822435610428,-64.9962932944888,1.02211144618036
-41.7767572868257,-65.6300361746008,0.97102062102407
-41.7737242231682,-66.2618670640995,0.93462205211274
-41.7697083693453,-66.891692134056,0.898920636952203
-41.7688750438368,-67.5216458425851,0.897676458336147
-41.7695044518703,-68.1486811865695,0.907181869698796
-41.771851857997,-68.7757615499728,0.931734361140094
-41.7739497198839,-69.401881089621,0.961183588209658
-41.7777634606347,-70.027042517686,1.00937959141249
-41.7820612228054,-70.6502854450371,1.07827942171388
-41.788804508685,-71.2726158173858,1.16226933601046
-41.7992138649987,-71.8911539033521,1.29818150334291
-41.821122649537,-72.5012360589235,1.56202431312451
-41.857681142737,-73.08915257189,2.02150425968562
-41.9357418248525,-74.2389859982361,2.94537682517803
-41.940763682813,-74.8732721688156,3.012876114313
-41.3128260245844,-74.876036734289,3.01076473636489
-41.2689044990232,-74.3198681191803,2.46238169820937
-41.1972209598065,-73.1462867005615,1.60041804617972
-41.1767830820728,-72.5292884008527,1.35881224841822
-41.1617199443657,-71.9105415829887,1.16975339424354
-41.1527806835555,-71.2900883794886,1.05176086773159
-41.1460319945284,-70.6687573124999,0.971458556250178
-41.1407535532897,-70.0445116866556,0.907284361256272
-41.137925897092,-69.4193498317982,0.858524219177828
-41.1348436038712,-68.7922314057807,0.824470132633111
-41.1334793110812,-68.1651541792564,0.800026364803982
-41.1335813511975,-67.5361580173526,0.796321932138402
-41.1344182655992,-66.907207557961,0.801431286066396
-41.1367162915972,-66.2763380372113,0.828342340192967
-41.141467345216,-65.6445521571785,0.869377647913433
-41.1462200601875,-65.011766963937,0.91047758982522
-41.1514527026738,-64.3790621548456,0.979873981133842
-41.159864594947,-63.7434876724243,1.07542799563349
-41.1714623017889,-63.1060355822879,1.21390334480002
-41.3219029249467,-61.1134898009987,2.96937811383141
-41.3234750605665,-60.4825785215611,2.98257944412655
-41.3243067441166,-59.853626026213,2.99311751134533
-41.3244084596505,-59.2266306569474,2.99303458608521
-41.3262293288285,-58.6016774079018,3.0018653593068
-41.3263308819162,-57.975683389947,2.99477929631425
-41.3264324350039,-57.3496893719921,2.99317666655528
-41.3255493949313,-56.7236939990119,2.99402874215769
-41.325650948019,-56.097699981057,2.99457606675495
-41.3267375812955,-55.4687051741786,2.99482047459183
-41.325119980739,-54.8406690360038,2.98788969436653
-41.1982824722494,-53.0683343815142,1.46789663394896
-41.1739289441817,-52.4311689460408,1.18674625044651
-41.1635210477144,-51.8036320681612,1.05714764130451
-41.1543237231258,-51.1792195930362,0.95784838982748
-41.1492951608706,-50.5539320883199,0.883160780757579
-41.1440170439044,-49.9276875798208,0.828771527557047
-41.1411897122892,-49.3005249323252,0.78919835628545
-41.1381074190685,-48.6734065063077,0.759842308592444
-41.1384627669512,-48.0453692560544,0.75187529542883
-41.136845328531,-47.4163336765522,0.743961836189082
-41.1376822435524,-46.7873793971938,0.75143949648808
-41.1392450584936,-46.1584687865011,0.76688404374672
-41.1432661553554,-45.5286419425698,0.806735078456095
-41.1487480176547,-44.8988977898801,0.863385087830027
-41.1539803335324,-44.2681956733691,0.934422890385595
-41.1631264637349,-43.6366608388385,1.04950167971573
-41.1754592174696,-42.9982511899145,1.18527921302347
-41.3218672593681,-41.7295322547944,2.92722973886512
-41.3283356617043,-41.0877885112679,2.9875821225128
-41.3291727485577,-40.4578357505682,3.0073732509378
-41.3282900327577,-39.8298414949332,3.00849884404243
-41.3283915859995,-39.2038465269866,3.00780703211441
-41.3284931228435,-38.5779526381629,3.00726141931899
-41.3285945787727,-37.9525575250111,3.00049773381264
-41.3286960995273,-37.3267628153268,3.0004780080934
-41.3287976039586,-36.7010687247693,2.99936898574722
-41.3288990922226,-36.0754742933471,3.00212102573851
-41.3275365387051,-35.4467959888471,2.98262841027419
-41.3247080403557,-34.8176338605352,2.94985512304333
-41.1954247349956,-32.9692154875374,1.42858065754595
-41.1696113643202,-32.3262682602349,1.12874052282427
-41.1582189881337,-31.6980307533978,0.999142876991763
-41.152456076458,-31.0694014447766,0.919479638601768
-41.1464486501446,-30.4411146170595,0.854691158221094
-41.1411671871904,-29.8123695424159,0.799821465918103
-41.1390735347313,-29.1834994645143,0.770445645941981
-41.1369761141871,-28.5546593984734,0.740813375638156
-41.1363431750896,-27.9261930190279,0.731300546184101
-41.1364451662786,-27.297498454507,0.731926268680016
-41.1362974180203,-26.6690463657893,0.74266886097721
-41.1395834501041,-26.0402767397395,0.774570197518312
-41.1435952474406,-25.4122488562677,0.818735750167956
-41.1473663761399,-24.7840637459564,0.866939116758004
-41.1525929156298,-24.1566616648409,0.935148573110417
-41.1612636396982,-23.529442984066,1.02571261588075
-41.1718699349854,-22.9016915386642,1.15816102084442
-41.1888497655866,-22.2724907174887,1.35687404683415
-41.3277763138904,-20.4342003153126,3.02228123301942
-41.3293389243551,-19.806489414215,3.04397702088977
-41.3294405747553,-19.1798955414654,3.04442437851739
-41.3295419657067,-18.554900964838,3.05389994308603
-41.3296435189485,-17.9289059968914,3.04890999788889
-41.329745072192,-17.3029110189449,3.04834912884206
-41.3298466252796,-16.67691700099,3.0546642096373
-41.3299481785214,-16.0509220330434,3.05687436935574
-41.3293150091446,-15.4238857312297,3.04738345058668
-41.3272222083388,-14.7897658888828,3.01055146551704
-41.1870885723591,-13.5018415367261,1.35734323262396
-41.1659216480005,-12.8488033268079,1.11109017755991
-41.1523310411085,-12.2131402216237,0.956480327985744
-41.1433937173218,-11.5806860822669,0.849291925449663
-41.13591716867,-10.9483155841379,0.76681125550999
-41.1299051502362,-10.3160287251623,0.700054423221977
-41.1263435810016,-9.68482451979268,0.650466513868439
-41.1225306413908,-9.05466397511289,0.605718221943562
-41.1211683151431,-8.42458473276951,0.591615432718033
-41.1205356404629,-7.79454915693505,0.582021121673709
-41.1206376802693,-7.16555490501466,0.582671005084238
-41.1222040783061,-6.53764373358068,0.603348953211038
-41.1237757272071,-5.90973268810865,0.633470353302109
-41.1277873398461,-5.28290404422496,0.673815177118447
-41.1332687152725,-4.65616107549251,0.739082132209014
-41.1385000594306,-4.03145942695395,0.814762668107968
-41.1461803617049,-3.40784030385567,0.910161945600054
-41.1577790738973,-2.78738826408071,1.04453785102608
-41.1723091318775,-2.16210451399843,1.2212904041573
-41.3248045950349,-1.03767675454352,3.03626229924198
-41.3271065365347,-0.405807790350901,3.06812265698105
-41.3272082520685,0.221187578914734,3.06806991245575
-41.3273098051562,0.847181596869569,3.0692061606075
-41.3274113582439,1.4731756148244,3.06974759251051
-41.3275129116398,2.09917153276275,3.07028895067555
-41.3276144647291,2.7251655607175,3.07083030720613
-41.3269811330602,3.35120146121218,3.06802628196825
-41.3270826861479,3.97719547916701,3.07152749073246
-41.3264493527613,4.60323137970298,3.07021853581017
-41.1759271772656,6.60569542876496,1.297335714142
-41.1532966684812,7.27381762575568,1.03221657112398
-41.1436216898615,7.91231411347342,0.907995883394643
-41.1329658589482,8.55080622841761,0.795677648976294
-41.1262246837993,9.18613698791449,0.718653535070798
-41.1226581961066,9.81934020194767,0.673967531962295
-41.1181160994709,10.4525427371654,0.62449699581873
-41.1160192208728,11.0846627447502,0.603794002656308
-41.11465540526,11.7147421152179,0.588759639039905
-41.1130433702971,12.3447789100635,0.580441715367532
-41.1148596470092,12.9737300603861,0.590841379474191
-41.1147079018719,13.6006810800136,0.601583274245675
-41.1179936163089,14.2275533925218,0.632018128500521
-41.1210293069914,14.8523805649161,0.680149184276202
-41.126510033253,15.4751219483721,0.743006380235588
-41.1334551264981,16.0967840713555,0.828405491776676
-41.141140024056,16.7164014831273,0.925264579132233
-41.1534638139175,17.3318126476354,1.06906278207233
-41.1701870920894,17.9419716140176,1.27390245303841
-41.3243851423371,18.9713577783838,3.0994433403419
-41.3176483473454,19.6336887235873,3.01180922300088
-41.3214094315262,20.2554719933392,3.05319090339304
-40.6964121097306,20.2665436641962,3.0581395856229
-40.6316691709987,19.098727470748,2.31438493490029
-40.5334387967267,17.9655409507993,1.15942338572585
-40.5179257563079,17.3502586890023,0.982655378601333
-40.5087819071044,16.7327236729941,0.86914502038176
-40.5011022516591,16.1131023252466,0.769178879956138
-40.4931673129799,15.4914435832754,0.685744007597635
-40.4894059039068,14.8676576109019,0.6333510445228
-40.4863738125871,14.2418309993427,0.584829034859254
-40.4830880883003,13.6149586968289,0.554388542423348
-40.4822514883198,12.9880071200865,0.543904024560412
-40.4814198050779,12.359056524722,0.533357177205625
-40.4820472465706,11.7290191749183,0.538214136785986
-40.4843992468827,11.0979409201968,0.557164785126304
-40.4864923819667,10.465820910502,0.577520688025626
-40.4893187404543,9.8326597050587,0.616993295131427
-40.4945957119953,9.19941528729561,0.671324438252381
-40.5006072549696,8.56412628433533,0.740776731450044
-40.5088178678452,7.92671669702402,0.835149076227353
-40.5184891046686,7.28822020715499,0.95616310957582
-40.5359958468956,6.63539020021306,1.14602333575478
-40.5549620584154,5.97447721141061,1.36551492919966
-40.701448105611,4.61330359711164,3.07761260088747
-40.701346390387,3.98631013782943,3.06918755781219
-40.7029587479046,3.35827222567984,3.06962894610012
-40.7018726013452,2.7322776427671,3.06790209575092
-40.703490528202,2.10624229718912,3.07722278686673
-40.7033888126698,1.4792469379234,3.07527751987837
-40.7032874217184,0.854252361295943,3.07613977202753
-40.7031858686291,0.228258333341196,3.07062789256567
-40.7020992353525,-0.400736473537181,3.07368200421588
-40.6998010570712,-1.03260542560878,3.03449646424129
-40.5360344146257,-2.15461807462107,1.11929545645419
-40.5229708496605,-2.7769853579386,0.959199613906978
-40.5130952184931,-3.39847816454298,0.838549205732392
-40.5054149162187,-4.02209728764125,0.752239951185808
-40.4991988066029,-4.64779893247074,0.672225087624729
-40.4944470746103,-5.27458556775895,0.621555043751974
-40.4914163003582,-5.90141365875892,0.576627474901852
-40.4898484149839,-6.52932279212642,0.5506024988808
-40.4872972528973,-7.15823586987603,0.530231459332921
-40.488179806561,-7.78722956683843,0.524739288513062
-40.4888126515111,-8.41626570129867,0.530980622730871
-40.4901712264209,-9.04634303581547,0.552040260653847
-40.4930031519118,-9.67750548461276,0.593382291173504
-40.4975455728202,-10.3087091371757,0.64751965800701
-40.5018381130273,-10.9409546685694,0.704548920316786
-40.5093146599614,-11.5733251666571,0.786814675771643
-40.5192454111779,-12.2067783162766,0.896286899641859
-40.5306369276778,-12.8403151071293,1.02159380789389
-40.5481394021754,-13.4871454701643,1.21517064880906
-40.7035819877,-15.4177741643456,3.0427628683918
-40.7051941851074,-16.0468096178804,3.05210871052691
-40.7041078762592,-16.6738045821123,3.05169352328332
-40.7040063230158,-17.2997995600588,3.05115366290379
-40.7039047699281,-17.9257935780137,3.05061380335216
-40.7038032166863,-18.5517885459603,3.04765109133945
-40.7037016796881,-19.1776833847757,3.04004445586103
-40.7045845415349,-19.8047773782227,3.03760639595379
-40.701298006565,-20.4366468973733,3.00478974534892
-40.5656400750844,-21.6427358220259,1.4109564296421
-40.5496445782724,-22.2735368143532,1.21512473151086
-40.5373189977423,-22.9000467525465,1.06644723503648
-40.5274373028474,-23.5265394997597,0.946300225293478
-40.5204912527198,-24.1541000415597,0.867719170987241
-40.5142710443126,-24.7820022794449,0.802356000037039
-40.5095242452666,-25.4106880242222,0.748272936489827
-40.5055034095326,-26.0389158120706,0.706176085980022
-40.5039405783477,-26.6679265518943,0.680932850149115
-40.5031037168907,-27.296479334701,0.670346976331286
-40.503986296591,-27.9253732625236,0.670656718870611
-40.5046191933774,-28.5540397302384,0.683792971132253
-40.504993395212,-29.1827484715527,0.703551273665002
-40.5088102323356,-29.8120098718779,0.738267234403252
-40.5133529289891,-30.4414530497229,0.787466110603369
-40.5193693172307,-31.0699400295562,0.852280842186048
-40.5261115958912,-31.6984685180796,0.931560160093253
-40.5350548275071,-32.3268229790211,1.04112175712616
-40.5493758243884,-32.9579278306941,1.20244682155585
-40.5842401504051,-33.5883349381669,1.61275934365655
-40.7035129206632,-35.4473249884327,2.98767693248979
-40.704140459621,-36.0767615434497,2.99901400892229
-40.7040389227007,-36.7026559022693,2.99616032746259
-40.7039373533677,-37.3287500593552,2.990277554478
-40.7038358974385,-37.9541451725071,2.99739045687128
-40.7037344091746,-38.5797396039293,2.99542708035268
-40.7036328559328,-39.2057345718759,2.99560469300497
-40.7042661893178,-39.8317704824118,3.01362000569397
-40.7070981246616,-40.4629329212036,3.05322073011518
-40.7087157270901,-41.090968109428,3.05467566770294
-40.7161898102352,-41.7153392590923,3.14405408055774
-40.5362559601313,-43.0105977565985,1.04847547663733
-40.5271045871982,-43.6421324651204,0.93769566530916
-40.5201578719703,-44.2737928213443,0.857047161358612
-40.5139411231967,-44.903495091453,0.790988204998811
-40.5101733259678,-45.5342808470817,0.740306213919156
-40.5061574816881,-46.1641078170162,0.699860052187439
-40.5036010771807,-46.7930188587736,0.678517645066977
-40.5044836308443,-47.422012555736,0.678975812196927
-40.5043814285918,-48.0520081589672,0.678433966011784
-40.505014437396,-48.6800448521414,0.692632541912626
-40.5080965681705,-49.3081646294697,0.722035219994799
-40.5109253894608,-49.9353254951062,0.761639995143104
-40.5144877717144,-50.5615286739134,0.803997931482884
-40.5197658866529,-51.1877750923546,0.867895714611617
-40.5272437333247,-51.8121443299143,0.960373876159579
-40.5379070676451,-52.4366405723227,1.08410800239813
-40.5544273821105,-53.0684712804797,1.28367385251955
-40.6996350458712,-54.8445142148542,2.97602988793269
-40.7009937713481,-55.4735921080079,2.99806419402224
-40.7016264555699,-56.1036295938202,3.00135263043823
-40.7007900160079,-56.7295817291939,2.99077812456286
-40.7006884629202,-57.3555757471488,2.99023676804241
-40.7005869095227,-57.981571675087,2.99204499686082
-40.700485356435,-58.6075656930419,2.99705001255471
-40.7003838033473,-59.2335597109967,2.99832636268866
-40.7002819256772,-59.8615545215897,3.00405150383977
-40.6987192827236,-60.4894656909494,2.98327071004646
-40.7015468063038,-61.1246259071718,3.02410184619169
-40.5521710337809,-62.4793490709224,1.29281059807832
-40.5347075178758,-63.1224629984356,1.09728495957884
-40.5238412585656,-63.7579580806196,0.970734286490517
-40.5161591704529,-64.3925748882445,0.877956391092098
-40.5106768209709,-65.025322134875,0.819097767962272
-40.5069085373331,-65.6591062144858,0.77787290916456
-40.5028925306072,-66.2899345357311,0.746836523699044
-40.5013203949875,-66.9208458151687,0.735797449045565
-40.5004887117472,-67.5497964005333,0.728299647693063
-40.5003866716309,-68.1787925624372,0.733879504570287
-40.5010144380143,-68.8068272196191,0.746818582924396
-40.5023823312652,-69.4349077053165,0.772060205101841
-40.505206073679,-70.0610690036581,0.821110681817649
-40.5104936737698,-70.6843114921014,0.880474523741435
-40.5165019093193,-71.3075994331549,0.949991007118837
-40.5239802420902,-71.928972256716,1.04837541517684
-40.5361094032406,-72.5455489676839,1.19734342366816
-40.5519015338087,-73.1683391273553,1.38853682385239
-40.5799165082413,-73.7747119468935,1.71842061937323
-40.6287341803011,-74.344047107536,2.30408491607974
-40.6863558491092,-74.8838821434317,2.9981649846095
-40.0623311928077,-74.8908111874811,2.96637762968429
-39.9919795486729,-74.3594750823619,2.16154714586109
-39.9377812545423,-73.7958898991364,1.53656706168855
-39.9141590417538,-73.1807693352725,1.2668118270561
-39.9008152218549,-72.5630632863591,1.09275368429246
-39.8901561486941,-71.9445676379374,0.967007501561713
-39.8816932224531,-71.3231953693343,0.868473986303141
-39.8773954684144,-70.6999524519363,0.808810177730536
-39.8728520856377,-70.0747492673402,0.75946067710857
-39.8690384971718,-69.4485883979533,0.710856608221485
-39.8676758466516,-68.8205080382647,0.690774916626641
-39.8670428375375,-68.192473255074,0.675362486171437
-39.8681294711239,-67.5634765382122,0.673360587133717
-39.8689665598508,-66.9335228175621,0.676692353281157
-39.8705334521202,-66.3026152320826,0.689373502002692
-39.8728316402545,-65.6707462700055,0.710517375044745
-39.8783139897381,-65.0379990133751,0.761554702976708
-39.8838002541038,-64.4042561332686,0.820032789250935
-39.8907525461863,-63.7705970203932,0.907882982932348
-39.8991606758608,-63.135018730126,1.00375757592676
-39.911497517085,-62.4946101964262,1.13469062166577
-40.0729803909244,-60.4963535434257,2.9657486902107
-40.0745469592311,-59.8674429306175,2.99413611416722
-40.0753797980224,-59.2404894460541,2.99663457177161
-40.0754815132464,-58.6134959867719,3.00363212834446
-40.0755830663341,-57.987501968817,2.9982557119071
-40.0756846197317,-57.3615060408788,2.99736055762387
-40.0757861728193,-56.7355120229239,2.99790191403322
-40.0758878883532,-56.1085166536583,2.99844413640603
-40.0713389382634,-55.4853141356916,2.95493989194176
-39.9685785170446,-54.3163542866067,1.76278904260839
-39.9341984460352,-53.6917301298045,1.37067510515256
-39.9159573553232,-53.067859354635,1.15770532251599
-39.9048139238363,-52.4442783594838,1.01469009591395
-39.8941520687198,-51.8197841551887,0.892519698063832
-39.8874040282379,-51.1944553228905,0.806412046232787
-39.8821257589868,-50.5692102557132,0.746237053663367
-39.8768478061847,-49.9419643959447,0.690079187070716
-39.8747502787316,-49.3138440636528,0.660519636051086
-39.873391217103,-48.6867669631015,0.639442588551769
-39.8710442973852,-48.0566882757162,0.611991444908942
-39.8711463371917,-47.4276940237958,0.612512824718151
-39.8719780207418,-46.7987415284477,0.628106625698082
-39.8745345873855,-46.1688310453629,0.657361481408696
-39.8775620851396,-45.5390027225185,0.69797940397958
-39.8805949957383,-44.9081760443004,0.738388981505473
-39.8878000896314,-44.278473207077,0.79937847259162
-39.8930325693632,-43.6467716492799,0.870097558872038
-39.903159377534,-43.0162357032342,0.980546664167066
-40.0758727768417,-41.0955641750761,2.98119102869816
-40.0784257442768,-40.4646533028346,3.00112488490341
-40.0777971475445,-39.8326169322464,2.99162557499626
-40.0786296617534,-39.2076642403212,2.99381085814077
-40.0787311662626,-38.5819696697679,3.00248394182874
-40.0788327032608,-37.9560748309525,3.00451770620662
-40.0789341752795,-37.3305805386613,2.99733419962287
-40.0790357771792,-36.7042856333174,3.00447255769156
-40.07913741149,-36.0777909397071,2.99912072334423
-40.0785085389077,-35.4474549643638,2.98702882891128
-39.962543895398,-34.2287109391202,1.66395819859317
-39.9345247818956,-33.5923375660221,1.33482377907901
-39.9131055045913,-32.9556413821626,1.10999300205967
-39.900978162542,-32.3278619484473,0.971214172734329
-39.8927661596297,-31.6989495173664,0.875340256671788
-39.8860239296645,-31.0701208614477,0.795778851229611
-39.8807461859177,-30.441575752912,0.736274666046155
-39.8771881444707,-29.8117620533608,0.695253116099387
-39.8733713607844,-29.1821606659445,0.656875691040208
-39.8702894215132,-28.5529211483271,0.627708723719338
-39.8696565165932,-27.9242546806591,0.617946513932618
-39.8714780346652,-27.2953015163226,0.622918329850237
-39.8723096371464,-26.6668487466382,0.636669859886221
-39.8738814059213,-26.0381380481107,0.666744997507721
-39.8779023893793,-25.4090102481135,0.708275322946199
-39.8816645770716,-24.7804247073881,0.754807840840249
-39.8871461896193,-24.1522808008067,0.815365371658034
-39.8940922884031,-23.5244203316093,0.896062063971991
-39.9042274436609,-22.8978851347416,1.00226293948078
-39.9148388518755,-22.2709339484054,1.14061754353106
-39.9310834732935,-21.6436910773365,1.32713841951857
-39.9937864578069,-21.0320032174106,2.05505371905886
-40.0733653611489,-20.4317086975662,2.96667217912993
-40.0778624351987,-19.8031657594157,3.02735801087606
-40.079683776568,-19.1753124155769,3.03972956338646
-40.079785264832,-18.5497179841547,3.04398037945559
-40.0798868180755,-17.9237230062081,3.04885043222861
-40.0782690535091,-17.296687269311,3.04016027403865
-40.0783704444605,-16.6716926926836,3.04070079577839
-40.0784723221306,-16.0436978820906,3.04026598441789
-40.0763751092545,-15.4135777071578,3.01063846526624
-39.9108861436117,-13.4746596451004,1.11002463727146
-39.8965613008182,-12.8349549820834,0.948165529047381
-39.886885499328,-12.2014595209337,0.839768766277367
-39.8786779817313,-11.5680457868384,0.748146973413393
-39.871936317836,-10.9357171712492,0.672065367886155
-39.8649397059321,-10.3034308672317,0.605200835520622
-39.8603936955123,-9.6712277754982,0.548885578076878
-39.8583004078336,-9.04010911710862,0.516621346796419
-39.8552186016415,-8.40998854714209,0.48732721422603
-39.8545859171099,-7.77995297131319,0.482045511663363
-39.8564074368608,-7.15100004701595,0.494206863001966
-39.8572391207207,-6.52204564168447,0.508366842463384
-39.8588107693119,-5.89413650619587,0.534504738243586
-39.8618377803472,-5.26730841731701,0.579249062686432
-39.8665896843274,-4.63952234069587,0.629736039416944
-39.8737887243427,-4.01481945407569,0.704767112987249
-39.8797549532573,-3.39015968807697,0.785985042682784
-39.8888958699381,-2.76762555755853,0.891447867065582
-39.9022104592766,-2.14621540615916,1.03202091393035
-40.0780776629061,-0.388666592490498,3.07253310207767
-40.0774530111943,0.235370301503028,3.0628990617136
-40.077554564282,0.861364319457864,3.07300100034764
-40.0776559552334,1.48635889608532,3.06491720425381
-40.0767693140803,2.11335370827186,3.07451179286802
-40.0778592238549,2.73934828330579,3.0748648326282
-40.0779607769426,3.36534230126063,3.08459635965031
-40.0763430122237,3.9923770981659,3.08377434093433
-40.0766941118887,4.61741411229119,3.07480552212166
-39.9182150607611,6.00604588877822,1.24686994121824
-39.8997238872003,6.65987478208953,1.04762625112863
-39.8878537224309,7.30149893760086,0.904736614457791
-39.8771939858672,7.93899160910767,0.794835590111795
-39.8697220035998,8.57636313591471,0.70840180199901
-39.861987238265,9.21168964437999,0.629090422053514
-39.8574451422473,9.84489598956462,0.579704065225596
-39.8528978144516,10.4780986607553,0.530286481689035
-39.852520405945,11.1101773307115,0.516048661217363
-39.8501736466458,11.7412554594655,0.500565293378515
-39.8495409635237,12.3712891352696,0.500638795804411
-39.851362481865,13.0002439595917,0.511557306379915
-39.8512094095005,13.6281945586709,0.522179498227383
-39.8544951337873,14.2550668611847,0.552599803531763
-39.8575272251071,14.8808934727439,0.601477974900575
-39.8630081239759,15.5046381174998,0.663409601116723
-39.8684926018868,16.1273795131126,0.723878449595997
-39.8761724194684,16.7480003021876,0.821621084915345
-39.8863023613585,17.3655357450349,0.934509792386952
-39.8986261407506,17.9809430995705,1.07824611829584
-39.9146184584193,18.5921472019492,1.27546316999749
-39.9812295174143,19.1369688213407,2.03575009442304
-40.0706710576496,20.2786567828495,3.05276231642195
-39.4439504920731,20.2897659592417,3.04797521517622
-39.3758793071082,19.7490295663544,2.28258086405287
-39.3488715521296,19.1542866425624,1.98192572550744
-39.2837294530659,18.6043802414461,1.23725106816819
-39.268475775855,17.9931380685687,1.05277764626604
-39.2551584068968,17.3777302829684,0.912417633679182
-39.2460183012074,16.7601952690703,0.796716652774675
-39.2390681273679,16.1395327134231,0.711638088756518
-39.231864157327,15.5168288455021,0.637978800896714
-39.2263832689275,14.8930880107187,0.576255197152793
-39.2233564214381,14.2672574631424,0.530537924706831
-39.2200706977678,13.6403889605956,0.496587560286562
-39.2184990491767,13.012479825107,0.479489359735708
-39.2183968469241,12.3824842218758,0.475479921277525
-39.2190295294296,11.7524467461047,0.478768065648973
-39.2203915331225,11.1203686210653,0.488678187357252
-39.223473015042,10.488249168444,0.518037225430037
-39.2263008628948,9.85508783487642,0.55759935440567
-39.2315776722995,9.22084397578595,0.617018018151357
-39.2375893756924,8.58655441419433,0.686469635505347
-39.2460498692691,7.95018670571378,0.767073350922066
-39.2559743944662,7.3107332141665,0.866718528843637
-39.2688345581924,6.67011274889859,1.01345564187261
-39.2863368707077,6.02228389452791,1.21207803971807
-39.4506013115959,4.00049244150973,3.07306264003107
-39.4512343200902,3.37245383835215,3.08223229591542
-39.4511327670025,2.74645982039732,3.07216262956887
-39.4527506921415,2.12042447486063,3.08162228278318
-39.4526489766077,1.49342910559499,3.08080383162928
-39.4508279452933,0.86747641522202,3.06137575566793
-39.4517113099484,0.243481834879927,3.06015387338286
-39.4491619308826,-0.374429748293557,3.03991893251483
-39.2858485650261,-1.51769348044315,1.17643633013183
-39.2696050808234,-2.13793691229077,0.992557957833644
-39.2597256962905,-2.7594297210107,0.872054279286713
-39.2478754631564,-3.3819248528387,0.756784938976996
-39.2409298835023,-4.0065852998042,0.669568963765771
-39.2364332636807,-4.6323282822512,0.607375435360736
-39.2316777684729,-5.2591149096606,0.55686998363905
-39.2269311170746,-5.88690111228498,0.502536024462329
-39.2253647112125,-6.51481038378229,0.4761163894417
-39.2245277846235,-7.14376465310506,0.465539287335787
-39.2244255826808,-7.77375834635282,0.465551109846557
-39.2250582672124,-8.40379392218173,0.468543573078746
-39.22642059346,-9.03387316452511,0.488091928402625
-39.2285137186926,-9.66599317422548,0.520164111964788
-39.2330598912487,-10.2971968246316,0.572957959910462
-39.2383422676566,-10.9294419270761,0.632408174644167
-39.2450837676978,-11.5627699839514,0.706345793060502
-39.2550094383199,-12.1952235662346,0.806359575075387
-39.264936436171,-12.8286767179696,0.899912099749386
-39.2785268807727,-13.4653402144729,1.05453866231387
-39.2999449738453,-14.1093362449882,1.29361011652614
-39.4491706960043,-15.4173825184181,2.9792530877777
-39.4519998415672,-16.0425445013998,3.01987744211617
-39.4543474121677,-16.6686216035501,3.04690252064208
-39.4542458589259,-17.2946165714967,3.04636411079985
-39.4531597123681,-17.9206111444095,3.04584880033707
-39.4530579968342,-18.5476065136752,3.03898772595571
-39.4529565410592,-19.1730006768352,3.03214417322558
-39.4521196958457,-19.8014533305108,3.015291678166
-39.2962778442871,-21.640487876598,1.2521066195944
-39.282482239317,-22.2684141566587,1.09132746216149
-39.2716173041218,-22.8958078491366,0.96283263015557
-39.2632016125632,-23.5224845127586,0.859023479542238
-39.2562554813683,-24.1505447702224,0.777179521256894
-39.2507685773559,-24.7789889581882,0.719850715473417
-39.2460217962324,-25.4075748138736,0.678154222939596
-39.2437202116109,-26.0372439071556,0.644421236804558
-39.2404342705238,-26.6655133375403,0.604464179927359
-39.2396010992695,-27.2944660548022,0.59077062025884
-39.2394990431983,-27.9235605658526,0.590111307009643
-39.2401281412233,-28.5525570027729,0.605436354407752
-39.243210028584,-29.1821165076136,0.629586530537645
-39.24530732097,-29.8117465667993,0.654951740307083
-39.2498498942446,-30.4419396880954,0.699312343452788
-39.2551328644963,-31.0705849417719,0.754262927578714
-39.2601555351286,-31.6998722257704,0.823872173449164
-39.2693521297932,-32.328784101852,0.918965309787225
-39.2807483242468,-32.9566215400451,1.04335006197838
-39.2967850801959,-33.5875674531947,1.22190530410408
-39.3204089809971,-34.2245895629771,1.48562368801253
-39.4533979323914,-36.0791788717778,2.99623397734752
-39.453296265668,-36.7058733636543,3.0026756103549
-39.4531946476025,-37.3322679181335,3.00213387785511
-39.4530931106043,-37.9581627569489,3.0009728258888
-39.4529915575167,-38.5841567749038,2.99948052033391
-39.4528899394495,-39.2105513393829,2.99088643073057
-39.4520590668924,-39.8345047081107,2.98034390519703
-39.2993797912651,-41.7502639923522,1.2579348617542
-39.2823985005855,-42.3884650354286,1.05859447358537
-39.2715366536554,-43.019958540215,0.937632402233116
-39.2621355737265,-43.651535686276,0.834513579259656
-39.2551890109394,-44.2821956411865,0.757211894299844
-39.2497017436174,-44.9129400691865,0.706100628454883
-39.244950852135,-45.543726507892,0.655724535489062
-39.2426528264468,-46.1745941186582,0.625109443900381
-39.2410862581401,-46.8035047314664,0.591920705778131
-39.2402491694132,-47.4334584521165,0.571906829578734
-39.2391625361367,-48.0624532589949,0.57435066541518
-39.2415096183006,-48.6915305950695,0.598203457320095
-39.2421424649685,-49.320566729571,0.612765418157847
-39.2459558892704,-49.9477289502274,0.648493996252952
